T24,T30,T50,P15,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,unit_number,time_cycles,RUL_raw,RUL_capped
2.648499,3.56855,4.39337,0.202722,-2.139994,2.427668,6.773367,3.89809,-1.627605,0.949298,5.837473,2.849458,2.347725,-1.494237,-1.633554,92.0,317.0,24.0,24.0
3.236662,2.608841,3.627112,0.202722,-2.75747,1.869885,6.86586,3.782398,-2.573492,1.869685,5.793458,2.98263,2.347725,-3.268978,-3.596413,92.0,318.0,23.0,23.0
3.102989,3.113386,3.711875,0.202722,-3.277449,2.613595,7.200258,4.013782,-3.640132,1.50153,5.423732,3.325072,2.347725,-3.191815,-1.840575,92.0,319.0,22.0,22.0
2.434622,3.501993,3.172783,0.202722,-2.156244,2.613595,6.997485,4.476549,-3.680382,1.50153,6.498956,2.895117,4.104683,-3.268978,-4.20725,92.0,320.0,21.0,21.0
3.557478,3.014624,3.801724,0.202722,-3.553688,1.49803,7.1967,3.840244,-2.814996,1.685608,6.067609,3.435415,4.104683,-5.120881,-2.799002,92.0,321.0,20.0,20.0
1.873193,1.846656,3.171087,0.202722,-3.342446,2.055813,7.489595,3.31963,-3.056499,1.685608,5.972033,3.606636,3.226204,-3.03749,-2.694214,92.0,322.0,19.0,19.0
1.792989,3.824043,3.900049,0.202722,-2.676223,3.171378,7.838223,3.261784,-2.533242,2.421918,6.622198,1.685155,2.347725,-4.040604,-2.709548,92.0,323.0,18.0,18.0
3.102989,2.780601,4.083137,0.202722,-2.464981,2.24174,7.707784,3.840244,-3.479129,1.685608,6.311578,3.610441,3.226204,-2.497351,-3.61047,92.0,324.0,17.0,17.0
3.183193,4.689284,3.508444,0.202722,-2.562477,1.312103,6.959539,3.840244,-2.996123,1.50153,6.18079,3.393561,2.347725,-2.806002,-2.535754,92.0,325.0,16.0,16.0
2.381152,3.405378,4.410322,0.202722,-2.887464,2.24174,7.534656,2.394095,-2.070361,1.317453,6.204684,2.727701,2.347725,-3.809116,-4.05518,92.0,326.0,15.0,15.0
3.156458,3.373173,3.077848,0.202722,-2.562477,1.683958,7.973405,4.013782,-1.969734,0.581143,7.125227,3.363121,3.226204,-3.654791,-2.345346,92.0,327.0,14.0,14.0
2.14054,3.663018,4.842614,0.202722,-2.49748,2.055813,6.914478,3.146092,-3.237626,2.053763,6.056291,5.120991,2.347725,-4.349255,-4.802753,92.0,328.0,13.0,13.0
2.194009,3.291587,3.311794,0.202722,-2.919963,1.869885,8.10503,3.60886,-4.223764,2.421918,7.320151,2.761945,3.226204,-2.343026,-3.867328,92.0,329.0,12.0,12.0
1.552377,2.209499,3.501663,0.202722,-2.952462,1.683958,7.939016,2.856862,-4.123138,2.605995,6.349305,3.096778,1.469246,-3.577628,-1.930028,92.0,330.0,11.0,11.0
2.488091,1.846656,2.845598,0.202722,-3.374945,1.869885,8.107401,3.31963,-4.465268,1.685608,6.930303,3.595221,3.226204,-3.423303,-3.643695,92.0,331.0,10.0,10.0
2.220744,2.791336,4.539162,0.202722,-3.829927,2.055813,8.801099,3.840244,-4.28414,2.97415,6.913955,2.876093,1.469246,-3.34614,-4.204694,92.0,332.0,9.0,9.0
3.691152,2.922303,3.927173,0.202722,-3.033708,2.799523,8.295945,3.666706,-3.760883,2.421918,6.769334,3.975712,4.104683,-1.031261,-2.861619,92.0,333.0,8.0,8.0
2.675234,3.615784,3.728828,0.202722,-3.927423,1.312103,8.720464,2.799016,-3.499255,1.50153,7.066121,3.926248,4.104683,-3.654791,-3.661586,92.0,334.0,7.0,7.0
3.370335,3.143444,4.886691,0.202722,-4.171163,1.683958,8.700305,4.071628,-3.700507,1.869685,7.464771,2.255892,3.226204,-4.349255,-3.513349,92.0,335.0,6.0,6.0
3.905029,3.023212,5.263038,0.202722,-3.894924,2.055813,8.916122,4.18732,-2.593618,2.421918,7.902407,3.789272,4.104683,-3.500466,-3.63475,92.0,336.0,5.0,5.0
2.969315,2.954508,3.950907,0.202722,-3.797428,2.055813,8.950511,4.592241,-3.821259,2.053763,7.101333,2.955996,3.226204,-3.114652,-2.563867,92.0,337.0,4.0,4.0
4.733804,2.877216,3.80681,0.202722,-4.057418,1.49803,8.456029,4.129474,-4.384766,2.421918,7.947679,3.165266,3.226204,-4.426417,-4.296703,92.0,338.0,3.0,3.0
2.701968,3.871277,4.249273,0.202722,-4.447402,2.613595,9.524442,4.765779,-3.942011,2.605995,8.113679,3.298438,2.347725,-4.040604,-4.4935,92.0,339.0,2.0,2.0
4.332784,2.548725,4.476438,0.202722,-5.113625,3.357305,9.647766,4.476549,-4.465268,1.685608,7.489923,4.078445,3.226204,-2.806002,-3.988729,92.0,340.0,1.0,1.0
4.386253,4.264178,4.218758,0.202722,-4.187412,3.171378,10.225255,3.724552,-4.123138,1.685608,7.953967,4.592108,4.104683,-5.120881,-3.609192,92.0,341.0,0.0,0.0
0.295847,-1.607868,-0.03804,0.202722,1.01238,0.196538,0.399648,-1.365893,1.089306,-0.523323,0.081566,0.673048,-1.166191,0.820642,-0.054067,93.0,1.0,154.0,125.0
-0.907213,-0.787714,-1.477315,0.202722,0.053668,-0.7331,0.560918,-1.886507,-0.440214,-0.523323,0.377095,0.61217,-0.287712,0.511991,0.581051,93.0,2.0,153.0,125.0
-1.388438,-0.725451,-2.435137,0.202722,0.297408,0.01061,0.628509,0.31164,0.646551,-1.259633,0.299126,-0.26296,0.590767,0.126178,0.340805,93.0,3.0,152.0,125.0
-2.03007,-0.562279,-1.290837,0.202722,0.134915,-0.175317,0.442337,-1.481585,0.928304,-1.075555,0.793352,-1.545216,-2.04467,0.820642,1.214891,93.0,4.0,151.0,125.0
0.696867,-0.89077,-1.424762,0.202722,1.451112,0.382465,0.553803,-1.018818,0.807553,-1.627788,0.73173,-0.860331,-0.287712,0.126178,-0.566506,93.0,5.0,150.0,125.0
-0.666601,-0.35402,-0.838202,0.202722,-0.011329,-1.290883,1.081488,0.947945,2.337073,-1.44371,0.409792,0.212654,-0.287712,-0.182472,-1.27063,93.0,6.0,149.0,125.0
-0.613132,1.176792,-0.739877,0.202722,-0.060077,0.568393,-0.31658,-0.671742,0.867928,-0.155168,0.583337,-0.780428,0.590767,0.974967,1.329902,93.0,7.0,148.0,125.0
-1.22803,-2.009357,-0.607647,0.202722,0.622396,-0.175317,0.917846,0.369486,1.350935,-1.44371,0.178399,-0.27818,-1.166191,0.511991,1.06282,93.0,8.0,147.0,125.0
-0.880479,0.768861,0.226421,0.202722,1.077377,-1.662738,0.034419,-0.729588,0.908179,-0.891478,0.442489,0.475193,2.347725,1.206455,-0.195914,93.0,9.0,146.0,125.0
-1.067622,-0.517192,-0.72801,0.202722,0.492401,-0.547173,0.672384,-0.151128,1.069181,0.02891,1.127866,-1.282677,-0.287712,-0.028147,0.501821,93.0,10.0,145.0,125.0
-0.720071,-0.302492,-1.034852,0.202722,0.833637,-0.547173,0.749461,-0.26682,0.042792,-0.7074,-0.091979,0.665439,-1.166191,0.357666,-0.800362,93.0,11.0,144.0,125.0
-1.388438,0.932033,-1.260322,0.202722,1.01238,-0.7331,0.13877,-0.960972,0.686801,-1.259633,1.014684,1.654716,-0.287712,0.203341,0.844299,93.0,12.0,143.0,125.0
-0.827009,0.066792,-1.260322,0.202722,1.077377,-1.47681,0.234821,-0.55605,0.888054,-0.7074,0.248823,-1.762096,-0.287712,1.515106,0.103115,93.0,13.0,142.0,125.0
0.402786,-1.917036,0.740085,0.202722,1.27237,-1.47681,0.692542,-0.093282,0.405047,-0.523323,0.627352,0.201239,-1.166191,0.897804,-0.376098,93.0,14.0,141.0,125.0
-1.762723,0.964239,-0.914489,0.202722,1.434863,-0.361245,3e-05,-0.960972,0.505674,-1.259633,1.532804,-1.617509,-2.04467,0.820642,-0.070679,93.0,15.0,140.0,125.0
-1.094356,-0.828507,-0.468636,0.202722,0.557398,0.196538,-0.493266,-1.018818,-0.399963,-0.339245,-0.137252,-0.0613,-0.287712,0.203341,-0.685351,93.0,16.0,139.0,125.0
0.001766,-0.710422,-0.534751,0.202722,0.167414,-0.919028,0.660526,-0.440358,0.002542,-0.155168,0.93923,0.037628,-1.166191,1.129292,0.730566,93.0,17.0,138.0,125.0
-0.693336,-2.599782,0.392556,0.202722,1.093627,-1.104955,0.179088,-0.151128,0.042792,-0.339245,0.370807,0.311582,-0.287712,-0.876936,1.467915,93.0,18.0,137.0,125.0
-0.559663,0.618571,-0.911098,0.202722,-0.092576,0.01061,0.289368,-1.192355,1.129557,-0.523323,0.329307,-1.160919,-0.287712,0.820642,-0.87448,93.0,19.0,136.0,125.0
-0.960683,0.047469,-0.460159,0.202722,0.736141,0.01061,0.646296,-0.26682,0.747177,-0.891478,0.683943,-0.28579,-0.287712,-0.336798,0.119728,93.0,20.0,135.0,125.0
-0.666601,-0.313227,0.312879,0.202722,0.557398,-0.361245,0.388976,0.658716,1.310684,-0.7074,0.63364,-0.411352,-1.166191,0.743479,0.803406,93.0,21.0,134.0,125.0
-1.147826,0.481163,-0.79243,0.202722,0.736141,-0.7331,0.779106,-0.613896,-0.11821,-1.44371,0.937972,0.307777,-0.287712,0.203341,-0.778638,93.0,22.0,133.0,125.0
0.162174,0.300815,0.014513,-4.932264,0.118666,-1.104955,0.774363,-0.208974,1.391185,0.397065,0.943003,0.003384,-1.166191,0.974967,-0.005506,93.0,23.0,132.0,125.0
-0.024969,-1.863361,-0.926356,0.202722,0.882385,-0.361245,0.282253,-0.613896,1.129557,-0.523323,0.159535,0.520852,-2.04467,-0.876936,1.595706,93.0,24.0,131.0,125.0
-0.131908,-1.40605,-0.271985,0.202722,0.086167,-0.547173,1.374382,0.369486,0.26417,0.02891,-0.027843,1.087784,-0.287712,0.897804,0.914583,93.0,25.0,130.0,125.0
-0.907213,-0.377637,-0.98569,0.202722,1.386115,-1.104955,-0.897626,-1.655123,1.451561,-0.7074,0.11552,-0.179252,-1.166191,0.357666,-1.348582,93.0,26.0,129.0,125.0
-0.238846,0.272904,-0.388958,0.202722,1.044879,-1.290883,0.501627,-1.250201,0.445298,-1.075555,0.795867,-0.746184,-0.287712,0.280503,0.188735,93.0,27.0,128.0,125.0
-0.746805,-0.012647,-0.870412,0.202722,0.817388,-0.361245,1.266474,-0.84528,-0.11821,-0.891478,0.954321,0.471388,-1.166191,0.203341,-0.250864,93.0,28.0,127.0,125.0
-1.976601,-1.468313,0.168782,0.202722,0.053668,-0.547173,0.552617,-1.481585,-0.017583,1.317453,1.443516,-1.301701,-2.04467,1.283618,0.043054,93.0,29.0,126.0,125.0
0.616663,0.116173,-0.216042,0.202722,0.589897,-0.175317,0.471982,-0.55605,0.123294,-0.891478,0.621064,-0.243936,-0.287712,0.589154,0.533769,93.0,30.0,125.0,125.0
0.135439,-0.819919,0.243374,0.202722,0.134915,-0.547173,0.217033,-1.712969,0.727052,-0.7074,0.271459,0.558901,-0.287712,1.206455,2.193764,93.0,31.0,124.0,124.0
-0.506193,1.208997,0.362042,0.202722,0.459902,0.382465,0.82061,-1.250201,1.37106,-1.259633,0.445004,-0.072714,-1.166191,1.36078,-0.613788,93.0,32.0,123.0,123.0
-0.933948,-0.991679,-1.367123,0.202722,0.394905,-0.7331,0.78385,-1.712969,1.109432,-0.155168,0.966896,-0.658671,-1.166191,0.511991,0.260297,93.0,33.0,122.0,122.0
0.429521,0.564896,-2.862343,0.202722,0.557398,-0.547173,1.284261,-0.498204,0.103168,0.02891,0.84617,-0.320034,-0.287712,0.897804,0.826408,93.0,34.0,121.0,121.0
-1.067622,0.901975,-1.319656,0.202722,-0.450062,-0.361245,0.337986,0.080256,0.787427,-0.891478,0.080308,0.471388,-0.287712,0.357666,0.366363,93.0,35.0,120.0,120.0
-0.666601,-1.998622,-1.277275,0.202722,0.134915,-0.547173,0.053392,-1.712969,-1.446477,-0.523323,0.491534,0.650219,0.590767,0.203341,0.062222,93.0,36.0,119.0,119.0
-0.559663,-0.064175,0.334918,0.202722,0.037419,-0.919028,1.638817,-1.076663,1.854067,-1.075555,0.03252,-0.92121,-0.287712,0.666317,0.48393,93.0,37.0,118.0,118.0
0.135439,0.923445,-0.53136,0.202722,-0.336316,0.196538,0.775549,0.02241,0.465423,-0.7074,0.989533,0.574121,0.590767,0.589154,0.066056,93.0,38.0,117.0,117.0
-0.506193,0.047469,-1.194207,0.202722,0.199912,-0.7331,0.192131,-1.712969,-1.386102,-0.891478,0.368292,0.353436,-1.166191,-0.41396,1.378462,93.0,39.0,116.0,116.0
1.178092,-0.794155,0.02299,0.202722,0.232411,0.196538,-0.091277,-0.55605,-0.601216,-0.523323,1.155532,-0.240131,-0.287712,0.666317,-0.171634,93.0,40.0,115.0,115.0
-0.987418,-0.293904,-2.445309,0.202722,-0.352566,-0.547173,-0.13278,-1.076663,0.364797,-0.7074,0.792094,-0.822282,-1.166191,0.203341,1.281342,93.0,41.0,114.0,114.0
-1.682519,-1.14841,-0.180441,0.202722,0.232411,-1.104955,0.390161,-0.960972,0.022667,0.02891,0.59717,-1.305506,0.590767,0.357666,0.706285,93.0,42.0,113.0,113.0
0.696867,0.607836,-0.448293,0.202722,-0.141324,-0.175317,0.176716,0.427332,0.747177,-0.523323,0.094141,-1.183749,-1.166191,0.203341,0.358696,93.0,43.0,112.0,112.0
-0.37252,-1.635779,-0.027868,0.202722,-0.856295,0.382465,0.217033,-1.018818,0.807553,-0.155168,0.363262,1.118223,-1.166191,-0.182472,0.104393,93.0,44.0,111.0,111.0
-0.800275,-1.358816,-0.736487,0.202722,0.882385,-0.175317,1.283075,-0.729588,0.364797,-0.7074,0.794609,-3.162303,-1.166191,-0.722611,0.517156,93.0,45.0,110.0,110.0
0.055235,0.098997,0.046723,0.202722,0.914884,-0.547173,0.509928,0.195948,-0.198711,0.212988,0.765685,0.014798,-1.166191,0.049015,0.384254,93.0,46.0,109.0,109.0
-0.479459,-1.2987,-0.639857,0.202722,1.044879,-1.104955,0.406763,-0.729588,-1.003721,-0.339245,0.053899,1.753643,-0.287712,1.283618,-0.914095,93.0,47.0,108.0,108.0
-0.532928,-1.322317,-1.02129,0.202722,0.476151,-0.919028,-0.430418,-0.787434,-0.420089,0.02891,0.497822,1.4873,-0.287712,0.511991,0.519712,93.0,48.0,107.0,107.0
0.723602,-0.104968,-0.634771,0.202722,0.75239,1.126175,-0.737542,-0.960972,0.847803,-0.523323,0.446262,-1.259847,-1.166191,-0.876936,0.708841,93.0,49.0,106.0,106.0
0.990949,0.841859,-0.82464,0.202722,-0.466311,-1.290883,-0.276263,-0.613896,-0.50059,-1.44371,0.595913,-2.869325,-0.287712,-0.722611,0.629611,93.0,50.0,105.0,105.0
-0.425989,-0.708275,-0.433035,0.202722,0.476151,-0.547173,1.529723,-0.671742,-0.11821,-0.339245,1.794379,-0.867941,-0.287712,-0.028147,-0.58823,93.0,51.0,104.0,104.0
-0.77354,-0.691099,0.099276,0.202722,0.297408,-0.547173,0.279881,0.253794,0.022667,0.581143,0.389671,-0.673891,-0.287712,0.897804,1.481972,93.0,52.0,103.0,103.0
1.311765,-2.333554,-0.912794,0.202722,0.183663,-1.290883,0.607164,-0.498204,0.525799,0.02891,-0.049222,-1.001113,0.590767,0.357666,-0.842533,93.0,53.0,102.0,102.0
-1.976601,-0.682511,-0.197394,0.202722,0.362406,-1.848665,0.581077,1.179329,0.26417,-0.523323,0.355716,-0.426571,-0.287712,0.820642,0.025163,93.0,54.0,101.0,101.0
-1.201295,0.788184,-0.951785,-4.932264,0.378655,0.01061,0.143513,0.658716,-0.520715,-0.891478,0.300383,-2.058879,-1.166191,0.434829,0.92864,93.0,55.0,100.0,100.0
-1.816193,1.05656,-0.029563,0.202722,1.386115,-0.919028,0.241935,-0.960972,0.98868,-0.155168,0.505368,0.996466,-0.287712,1.515106,-0.891093,93.0,56.0,99.0,99.0
-0.639867,0.324432,-0.004134,0.202722,-0.011329,-0.7331,0.830096,-0.55605,0.384922,-0.7074,0.486504,1.144857,-0.287712,-0.028147,0.844299,93.0,57.0,98.0,98.0
0.910745,-0.102821,-0.195699,0.202722,0.362406,-0.919028,1.061329,-0.26682,0.445298,-0.891478,0.67514,-0.095544,0.590767,1.592268,0.326748,93.0,58.0,97.0,97.0
-0.639867,-0.381931,0.014513,0.202722,0.134915,-0.175317,0.150628,-0.55605,0.364797,-0.155168,0.522974,0.558901,-0.287712,0.049015,-0.155021,93.0,59.0,96.0,96.0
-0.131908,-0.686805,0.541739,0.202722,0.151164,0.01061,1.083859,0.485178,-0.259087,-0.339245,0.886412,-0.818477,-1.166191,0.434829,2.310053,93.0,60.0,95.0,95.0
-0.399255,-0.446341,-0.878889,0.202722,0.557398,-0.919028,0.239564,0.427332,0.384922,-0.339245,0.62861,-1.457703,0.590767,-1.725725,-0.385043,93.0,61.0,94.0,94.0
0.616663,-1.088294,-1.073843,0.202722,0.427403,-0.547173,0.721002,0.60087,0.22392,-0.7074,0.667594,0.935587,-0.287712,1.283618,-0.970323,93.0,62.0,93.0,93.0
-0.720071,0.090409,0.133182,-4.932264,0.947383,0.01061,0.578705,0.716561,0.525799,-0.155168,0.345656,0.399095,1.469246,1.05213,0.418757,93.0,63.0,92.0,92.0
-1.896397,0.030293,0.292536,0.202722,0.736141,0.01061,0.76962,-0.324666,0.384922,0.212988,1.015942,-1.168529,0.590767,-0.028147,-0.40549,93.0,64.0,91.0,91.0
-1.548846,-0.257405,-0.10585,0.202722,0.378655,-0.175317,-0.385357,0.195948,0.747177,-1.811865,-0.144797,-1.065797,0.590767,1.283618,1.520309,93.0,65.0,90.0,90.0
-1.522111,1.067295,-0.441511,0.202722,0.378655,-0.919028,0.39609,0.02241,-1.225099,0.02891,0.305414,0.224069,0.590767,-1.417075,-0.028509,93.0,66.0,89.0,89.0
0.536459,-0.656747,-0.946699,0.202722,0.26491,-0.7331,0.839583,-0.035436,-0.218836,0.212988,0.671367,-1.431068,1.469246,0.357666,-1.677003,93.0,67.0,88.0,88.0
-0.024969,-0.259552,0.248459,0.202722,0.411154,0.75432,1.080302,-0.151128,1.270434,-1.259633,1.019714,-1.092431,0.590767,0.049015,-0.010618,93.0,68.0,87.0,87.0
-0.185377,0.255728,-1.890959,0.202722,0.00492,-0.175317,-0.016571,0.716561,0.183669,0.397065,0.813473,-0.71194,-1.166191,0.203341,-0.589508,93.0,69.0,86.0,86.0
0.964214,-0.843536,-0.241471,0.202722,-0.401314,-0.175317,0.686613,0.60087,-0.88297,0.949298,-0.255464,-0.593987,0.590767,0.203341,-0.365875,93.0,70.0,85.0,85.0
0.135439,-0.433459,0.699398,0.202722,-0.401314,-0.547173,0.707958,0.138102,1.149682,-0.523323,0.981987,-0.643451,-0.287712,0.280503,-0.90515,93.0,71.0,84.0,84.0
0.349317,0.687275,-0.004134,0.202722,0.443653,0.196538,0.177902,0.02241,0.384922,-0.155168,0.423625,-1.183749,0.590767,0.126178,-0.360763,93.0,72.0,83.0,83.0
-0.158642,-0.31108,0.463757,0.202722,0.037419,0.01061,0.284624,-0.035436,-0.701842,-0.339245,0.803412,0.144166,0.590767,1.515106,-1.045719,93.0,73.0,82.0,82.0
0.135439,-1.5134,-0.117717,0.202722,-0.791298,0.382465,0.900059,0.369486,0.384922,-0.7074,0.043839,0.486608,-1.166191,-0.722611,0.83152,93.0,74.0,81.0,81.0
0.215643,-0.813478,0.289146,0.202722,-0.368815,0.382465,1.466875,0.543024,-0.762218,-0.891478,0.881382,-0.015641,-1.166191,0.666317,-0.491109,93.0,75.0,80.0,80.0
-1.094356,-1.219261,-0.680543,0.202722,-0.157573,-0.547173,1.556997,0.31164,0.727052,-0.155168,0.437459,1.133443,-0.287712,0.126178,-0.275144,93.0,76.0,79.0,79.0
0.88401,-0.386225,1.052013,0.202722,-0.49881,0.940248,0.827725,-0.035436,0.163544,-0.7074,0.502852,1.106808,-0.287712,-1.339912,1.453858,93.0,77.0,78.0,78.0
-0.051704,-1.247172,0.133182,0.202722,-0.255069,0.196538,-0.163611,-0.55605,0.324546,-0.891478,0.086596,0.128946,-0.287712,-0.10531,0.035386,93.0,78.0,77.0,77.0
0.269112,-0.97665,0.385775,0.202722,-0.596306,-0.175317,0.767248,-0.960972,0.183669,0.581143,0.779518,-0.90599,-0.287712,-0.568286,-0.98438,93.0,79.0,76.0,76.0
-1.415172,-0.480693,0.521396,0.202722,0.02117,0.01061,0.073551,0.02241,-1.245225,0.581143,0.482731,-0.011836,2.347725,0.280503,1.025761,93.0,80.0,75.0,75.0
0.295847,-0.055587,0.294231,0.202722,1.207372,-0.7331,0.054578,0.253794,-0.359713,0.02891,0.663822,0.262118,-1.166191,-1.339912,-0.183135,93.0,81.0,74.0,74.0
0.589929,0.154819,0.199297,0.202722,-0.368815,-0.175317,1.270031,0.427332,-0.460339,0.02891,0.307929,0.768171,0.590767,-0.41396,0.446871,93.0,82.0,73.0,73.0
-0.532928,0.564896,0.755342,0.202722,-0.645054,0.568393,1.194139,0.890099,-0.399963,-0.155168,0.891442,0.661634,0.590767,-0.182472,0.140174,93.0,83.0,72.0,72.0
0.349317,0.758126,0.41629,0.202722,-0.677553,-0.547173,0.230077,0.195948,-0.560966,0.76522,0.815988,0.83666,-0.287712,0.434829,-0.344151,93.0,84.0,71.0,71.0
0.376051,-0.63313,0.529872,0.202722,0.24866,-0.547173,1.515493,0.31164,-0.842719,0.212988,0.780776,0.707293,-0.287712,0.280503,0.273076,93.0,85.0,70.0,70.0
-1.201295,0.513368,0.914696,0.202722,-0.417563,0.382465,0.897687,1.005791,-0.88297,-0.155168,1.059957,1.620472,0.590767,0.434829,0.081391,93.0,86.0,69.0,69.0
0.643398,1.838068,1.031669,0.202722,-1.441272,0.940248,0.821796,1.584251,-0.15846,0.02891,0.649988,0.1708,-1.166191,-0.722611,-0.318593,93.0,87.0,68.0,68.0
0.990949,0.534838,0.321355,0.202722,-0.937542,-0.175317,1.390984,0.02241,-0.279212,0.212988,-1.06031,-0.065105,0.590767,-0.259635,-0.042566,93.0,88.0,67.0,67.0
0.162174,0.732362,0.877401,0.202722,0.849886,-0.7331,0.099638,0.60087,0.545924,0.397065,0.306671,0.037628,-0.287712,0.280503,-0.900038,93.0,89.0,66.0,66.0
0.937479,-0.37549,-0.356748,0.202722,-0.141324,0.568393,1.14315,1.005791,-0.057834,0.212988,0.418595,-1.035357,-0.287712,0.049015,-0.041288,93.0,90.0,65.0,65.0
-0.880479,-1.438255,0.950297,0.202722,-0.287568,-0.175317,0.973579,0.658716,-0.359713,-0.155168,0.326792,0.886123,-0.287712,0.820642,-0.485998,93.0,91.0,64.0,64.0
1.204826,0.356637,-0.817859,0.202722,-0.953792,-0.175317,0.48384,1.295021,0.244045,0.581143,0.808442,-0.084129,1.469246,-0.41396,1.419355,93.0,92.0,63.0,63.0
1.151357,0.48331,1.119823,0.202722,-1.213781,0.196538,0.624951,0.080256,-0.621341,0.949298,0.599685,-1.297896,0.590767,-1.031261,0.390643,93.0,93.0,62.0,62.0
0.48299,0.406018,0.721437,0.202722,-0.888794,0.382465,0.709144,1.584251,-0.54084,-0.155168,1.222184,-0.164032,-1.166191,-0.645448,0.416201,93.0,94.0,61.0,61.0
1.231561,0.893387,0.83841,0.202722,0.281159,-0.547173,1.088602,0.485178,-0.581091,-0.891478,0.860003,1.217151,1.469246,1.05213,-0.117962,93.0,95.0,60.0,60.0
0.857275,-0.304639,-0.907708,0.202722,0.053668,-0.7331,0.947491,1.410713,-0.339588,-0.339245,0.808442,0.61978,0.590767,-0.568286,-0.620178,93.0,96.0,59.0,59.0
0.322582,-0.214465,-0.012611,0.202722,1.49986,-0.361245,1.570041,-0.151128,-0.218836,0.212988,0.878866,1.2552,0.590767,-0.028147,0.333138,93.0,97.0,58.0,58.0
-1.468642,0.22567,1.060489,0.202722,0.313658,1.126175,0.840768,1.584251,-0.279212,0.02891,0.766943,-0.548329,0.590767,-0.336798,-0.607399,93.0,98.0,57.0,57.0
-0.158642,0.987856,0.446805,0.202722,0.297408,0.75432,0.007145,0.947945,-0.399963,0.212988,0.213611,0.083287,0.590767,-0.028147,1.092212,93.0,99.0,56.0,56.0
0.0285,-0.371196,0.594292,0.202722,-1.311277,0.382465,0.767248,0.832253,0.183669,0.949298,0.774488,0.825245,-1.166191,-1.185587,-1.036774,93.0,100.0,55.0,55.0
1.017684,0.631453,0.846886,0.202722,-0.076327,-0.175317,0.884643,1.642097,-0.420089,0.212988,0.276489,1.03832,0.590767,-0.799773,-0.335205,93.0,101.0,54.0,54.0
1.311765,0.8483,-0.194004,0.202722,-1.018789,0.382465,0.349844,1.005791,-1.627605,0.949298,0.77323,0.58934,2.347725,-0.336798,-1.400976,93.0,102.0,53.0,53.0
0.108704,1.140293,1.430055,0.202722,-0.076327,0.940248,0.024932,0.658716,-1.748356,-0.339245,0.177141,0.733927,1.469246,-0.182472,-0.983102,93.0,103.0,52.0,52.0
-0.800275,0.985709,0.362042,0.202722,-0.271319,0.940248,0.315455,1.121483,-1.949609,0.581143,0.906533,0.627389,0.590767,-2.188701,1.685159,93.0,104.0,51.0,51.0
0.188908,0.824683,-0.444902,0.202722,-1.067537,1.126175,0.961721,0.60087,-1.124473,0.212988,0.404762,0.38768,2.347725,-1.185587,-2.262282,93.0,105.0,50.0,50.0
-0.425989,-0.414136,1.669087,0.202722,-1.522519,0.01061,1.297305,0.774407,-1.426352,0.949298,0.296611,-0.145008,-0.287712,-1.417075,0.917139,93.0,106.0,49.0,49.0
0.803806,0.751685,1.202891,0.202722,-1.262529,0.75432,1.73131,0.427332,-0.661592,0.76522,0.511655,0.764366,0.590767,-0.799773,-1.27063,93.0,107.0,48.0,48.0
-0.131908,-0.137173,1.048622,0.202722,-1.035038,1.49803,1.061329,0.369486,-1.285475,1.133375,0.006111,0.59695,0.590767,-0.876936,-1.620775,93.0,108.0,47.0,47.0
1.124622,1.135999,0.77399,0.202722,-1.425023,1.49803,1.268845,0.60087,-0.560966,1.685608,1.005881,0.768171,0.590767,-1.108424,-1.342193,93.0,109.0,46.0,46.0
0.456255,0.575631,1.987796,0.202722,-1.652514,0.940248,1.060143,1.989173,-1.848983,0.212988,0.289065,0.61217,1.469246,0.049015,-1.206735,93.0,110.0,45.0,45.0
